,Binding,Brand,ListPrice,ProductGroup,ProductTypeName,Title,location,govSchemeSize,companiesMoving,supplyDelhi,supplyMumbai,supplyKolkata,supplyChennai,demandDelhi,demandMumbai,demandChennai,demandKolkata,label
6695,Accessory,POWER A,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,Official 3DS XL Starter Kit - Blue,4,0.0,0.042596310565693,0.314917942420796,0.034959911018987,0.034854758605743996,0.51473131144022,0.35,0.45,0.53,0.67,PL3
6696,Video Game,Generic,6.89166724097227e-05,Video Games,ABIS_VIDEO_GAMES,NEW AC Adapter Power Cord For Nintendo DS Lite Battery [Nintendo DS],2,0.0,0.05630305446388299,0.289692158055291,0.344427833109409,0.358351297326261,0.433413629726649,0.35,0.45,0.53,0.67,PL3
6697,Video Game,Nintendo,0.0008332500694380001,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite Metallic Silver,1,0.0,0.229107465105302,0.091217019365649,0.10672549738951899,0.218188816339393,0.197354451509109,0.35,0.45,0.53,0.67,PL1
6698,Video Game,Nintendo,0.002401666866806,Video Games,ABIS_VIDEO_GAMES,Nintendo 3DS XL - Blue/Black,3,0.0,0.029527812508860003,0.315885933973133,0.408715802858729,0.017517090838981002,0.205800264933305,0.35,0.45,0.53,0.67,PL3
6699,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS Pearl Pink - Nintendo 3DS,1,0.0,0.082834908624681,0.068470997894701,0.042944814350226,0.119844479284228,0.235457048246427,0.35,0.45,0.53,0.67,PL1
6700,Video Game,Nintendo,0.000249916687493,Video Games,CONSOLE_VIDEO_GAMES,Mario Kart 7,3,0.0,0.01467042762378,0.12782349009727,0.069645403087716,0.08546072740460099,0.307361388107447,0.35,0.45,0.53,0.67,PL3
6701,Accessory,i-CON by ASD,0.00016658334721499998,Video Games,VIDEO_GAME_ACCESSORIES,Starter Kit - Aqua Blue for 3DS,3,0.0,0.043781225924908,0.062603137942878,0.14365323497600502,0.6583641924660949,0.43374165500335105,0.35,0.45,0.53,0.67,PL4
6702,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Super Smash Bros Limited Edition Console - Red,1,0.0,0.13979420128194597,0.058180361959008,0.35126343142053096,0.51671518305691,0.026196845451537998,0.35,0.45,0.53,0.67,PL1
6703,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,"Nintendo 3DS XL, Silver - Mario & Luigi Dream team Limited Edition",2,0.0,0.11714846158573,0.039844929725099,0.224517602866322,0.02969749927687,0.36827980769024893,0.35,0.45,0.53,0.67,PL3
6704,Console,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS - Flame Red,2,0.0,0.5042838602633879,0.25463379595409097,0.284308328743503,0.20968174751797003,0.40974446078409393,0.35,0.45,0.53,0.67,comp
6705,Video Game,Nintendo,0.0016665834722149999,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS XL - Blue/Black,1,0.0,0.06420035965772099,0.021718243653749,0.20134490706839603,0.21323116438405998,0.007557652302771999,0.35,0.45,0.53,0.67,PL1
6706,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS - Cosmo Black,2,0.0,0.036002357918303,0.343643246598204,0.09784182925385401,0.524824891860185,0.47389024254266604,0.35,0.45,0.53,0.67,PL4
6707,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS - Aqua Blue,1,0.0,0.029217361081491002,0.025100934599867994,0.17633618232628195,0.38288847481623406,0.48499611657153596,0.35,0.45,0.53,0.67,PL2
6708,Video Game,Nintendo,0.0008248334020689998,Video Games,VIDEO_GAME_HARDWARE,"3DS Handheld Game Console Black,Includes Nintendo 3DS, AC Adapter, Stylus, 2GB SD Memory Card, and 6 AR Cards",1,0.0,0.17908007259854503,0.244018853987228,0.24743189103249497,0.294455825132974,0.21615443752251398,0.35,0.45,0.53,0.67,PL1
6709,Video Game,Nintendo,0.00033325002777099996,Video Games,CONSOLE_VIDEO_GAMES,Pokémon Omega Ruby - Nintendo 3DS,1,0.0,0.15545718295977498,0.08925559853704901,0.4416664607169621,0.5536565350981351,0.400691824135212,0.35,0.45,0.53,0.67,PL2
6710,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Super Smash Bros Limited Edition Console - Blue,1,0.0,0.106292575781994,0.17998899976003402,0.120892200922949,0.46482116175927796,0.150552445568957,0.35,0.45,0.53,0.67,PL1
6711,Console,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo Nintendo 3DS Pearl Pink,2,0.0,0.10762098180692499,0.028720814093014004,0.26921646156088896,0.22210778584520602,0.43309012690082,0.35,0.45,0.53,0.67,PL2
6712,Video Game,Nintendo,0.0016665834722149999,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS XL - Red/Black,2,0.0,0.055781293098278,0.07573788424596299,0.006562620908675001,0.37052673331858,0.411693146192326,0.35,0.45,0.53,0.67,PL2
6713,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo DSi XL - Midnight Blue,4,0.0,0.051195290462444,0.05745086431377299,0.04793054296037099,0.015081002050972,0.17691598528556898,0.35,0.45,0.53,0.67,PL3
6714,Console,Nintendo,0.002041666836806,Video Games,CONSUMER_ELECTRONICS,Nintendo 3DS Cobalt Blue with Luigi's Mansion: Dark Moon,1,0.0,0.088362783769426,0.080401824762274,0.29032970605479697,0.016015565823281997,0.14509883374851099,0.35,0.45,0.53,0.67,PL1
6715,Video Game,Nintendo,0.001083250090271,Video Games,VIDEO_GAME_HARDWARE,Nintendo 2DS - Crimson Red,1,0.0,0.024712550903256,0.043452173944287,0.303173913483166,0.12701084635152501,0.472734587113654,0.35,0.45,0.53,0.67,PL3
6716,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Black/Black - Nintendo 3DS XL,2,0.0,0.111581257395534,0.30891777110537105,0.287018893336699,0.266773704858681,0.21519212608194102,0.35,0.45,0.53,0.67,PL3
6717,Video Game,Nintendo,0.0016665834722149999,Video Games,ABIS_VIDEO_GAMES,Nintendo Pokemon X & Y Limited Edition 3 DS XL (Blue),1,0.0,0.273461985035008,0.07195396369071401,0.329411205570106,0.595665104904505,0.469547667995416,0.35,0.45,0.53,0.67,PL2
6718,,Nintendo,0.0008332500694380001,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite Cobalt / Black,2,0.0,0.029365646093261,0.31903826681143,0.09487847008095801,0.47366229342911,0.38972291144652293,0.35,0.45,0.53,0.67,PL4
6719,Video Game,Nintendo,0.0026428335535689995,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Gold/Black - Limited Edition Bundle with The Legend of Zelda: A Link Between Worlds,2,0.0,0.08095724522417999,0.20727889963059198,0.034971173309004996,0.599477747478785,0.512557142367845,0.35,0.45,0.53,0.67,PL4
6720,Console,Nintendo,0.0017915834826320001,Video Games,ABIS_VIDEO_GAMES,Nintendo 3DS XL - Yoshi Edition,4,0.0,0.044866834584955,0.284823700544151,0.337581247091204,0.377718439212609,0.06573464486508701,0.35,0.45,0.53,0.67,PL1
6721,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,Nintendo Pokémon X & Y Limited Edition 3 DS XL (Red),2,0.0,0.22890513782767702,0.14384404814476998,0.35677056359276704,0.226515615295179,0.256489712291792,0.35,0.45,0.53,0.67,PL1
6722,Electronics,Amazon,0.00082500006875,Amazon Devices,AMAZON_TABLET,"Fire HD 6, 6"" HD Display, Wi-Fi, 8 GB - Includes Special Offers, Black",2,0.0,0.091547479890035,0.28420061705773403,0.60728065924585,0.018133395580531002,0.37430270717820396,0.45,0.68,0.56,0.13,PL1
6723,Accessory,Tomee,4.15833367986114e-05,Video Games,VIDEO_GAME_ACCESSORIES,3DS XL/ 3DS/ 2DS/ DSi XL/ DSi AC Adapter - Tomee,1,0.0,0.10394721274780801,0.073554933656013,0.076055604018584,0.27788717419574394,0.10230276814206099,0.35,0.45,0.53,0.67,PL1
6724,Video Game,BD&A,0.0,Video Games,VIDEO_GAME_ACCESSORIES,Stereo & Chat Headset for 3DS,3,0.0,0.10892589486559599,0.276408778205767,0.08981630249919301,0.6531855030259051,0.390149778152357,0.35,0.45,0.53,0.67,PL4
6725,Accessory,CTA Digital,0.000249916687493,Video Games,VIDEO_GAME_ACCESSORIES,CTA Digital Multifunction Charge Station for Nintendo 3DS / DSi / DSi XL,4,0.0,0.16822237855899802,0.11168644064351499,0.26869091336387,0.322042322354323,0.41311005824664504,0.35,0.45,0.53,0.67,PL3
6726,Video Game,Nintendo,0.000249916687493,Video Games,CONSOLE_VIDEO_GAMES,Mario Kart 7,4,0.0,0.14216461672839803,0.289439268943863,0.28514951512627196,0.455341587293955,0.528541226497105,0.35,0.45,0.53,0.67,PL3
6727,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS Midnight Purple - Nintendo 3DS,2,0.0,0.028506382434627005,0.33846759723441994,0.016710408882427,0.345137172167281,0.28687031491450105,0.35,0.45,0.53,0.67,PL4
6728,Video Game,Nintendo,0.001249916770826,Video Games,VIDEO_GAME_HARDWARE,Nintendo DSi - White,2,0.0,0.036961058572267995,0.061574197086302004,0.19698736508618303,0.144879237860656,0.188303963316037,0.35,0.45,0.53,0.67,PL1
6729,Accessory,dreamGEAR,0.00016658334721499998,Video Games,VIDEO_GAME_ACCESSORIES,dreamGEAR Nintendo 3DS XL Comfort Grip,2,0.0,0.010705296221679,0.314060235494227,0.37341789230049394,0.14833160951130803,0.106194946778371,0.35,0.45,0.53,0.67,PL3
6730,Video Game,Nintendo,0.002143750178646,Video Games,ABIS_VIDEO_GAMES,Nintendo 3DS Holiday Bundle - Flame Red with Super Mario 3D Land Pre-Installed,1,0.0,0.08670580653500401,0.34776745565647604,0.01278345521553,0.168879400435725,0.168175216584472,0.35,0.45,0.53,0.67,PL1
6731,Accessory,"RDS Industries, Inc",4.99166708263892e-05,Video Games,VIDEO_GAME_ACCESSORIES,"Multi-Color Multi System Styluses, 6 Pack - Nintendo 3DS",4,0.0,0.21410238525354602,0.305872316150738,0.253283202894219,0.013181706364367,0.395301345926651,0.35,0.45,0.53,0.67,PL3
6732,Video Game,Nintendo,0.0008332500694380001,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite Crimson / Black,2,0.0,0.079265005367419,0.264746302793311,0.386509532467897,0.044882695443312005,0.12638051360950803,0.35,0.45,0.53,0.67,PL3
6733,Accessory,CTA Digital,0.000249916687493,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS 22 in 1 Ultimate Pack - Blue,3,0.0,0.214590646432432,0.157991774667897,0.401791952455248,0.18675753784822402,0.17926924575099398,0.35,0.45,0.53,0.67,PL3
6734,Accessory,CTA Digital,0.000249916687493,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS 22 in 1 Ultimate Pack - Black,4,0.0,0.010958058716042,0.123726595577513,0.208468400719385,0.62247672682048,0.33732592219948104,0.35,0.45,0.53,0.67,PL4
6735,Video Game,CitiGeeks,8.32500069375006e-05,Wireless,WIRELESS_ACCESSORY,CitiGeeks® 3x Reduced-Glare HD Screen Protector for Nintendo 3DS XL. Fingerprint Resistant. Semi-Matte for HD screen. Pack of 3. CitiGeeks® Retail Package.,2,0.0,0.037984940926596,0.079786197452324,0.146909978534278,0.002789162009925,0.08618076710373199,0.34,0.34,0.36,0.19,PL1
6736,Video Game,Nintendo,0.0033332502777709996,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS - Limited Edition with The Legend of Zelda Ocarina of Time 3D,4,0.0,0.006653507127769001,0.239113332394316,0.416522665431865,0.213573696675012,0.136463196395003,0.35,0.45,0.53,0.67,PL3
6737,Video Game,Nintendo,0.0016665834722149999,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Super Smash Bros Limited Edition Console - Red,3,0.0,0.076115180888107,0.279192418422627,0.14657316925549602,0.48564065019034497,0.17489495800685198,0.35,0.45,0.53,0.67,PL1
6738,Video Game,Vktech,0.000379166698264,Video Games,VIDEO_GAME_ACCESSORIES,Vktech Travel Bag Carry Case for Nintendo NDS 3ds Ds Lite Dsi with Shoulder Strap New,3,0.0,0.009304944946282,0.22982531965341396,0.405146201014843,0.491396697168409,0.007326945293808001,0.35,0.45,0.53,0.67,PL1
6739,Wireless Phone Accessory,CitiGeeks,0.000108250009021,Wireless,WIRELESS_ACCESSORY,CitiGeeks® 3x Crystal Clear HD Premium Screen Protector for Nintendo 3DS XL with Lifetime Replacement Warranty. Invisible Protection - Pack of 3 in CitiGeeks® Retail Package.,1,0.0,0.019902922250197,0.09756478107371301,0.12377534643841802,0.09899975847191402,0.10314476165849303,0.34,0.34,0.36,0.19,PL1
6740,Accessory,PDP,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,PDP DS Nerf Triple Armor - Blue,4,0.0,0.24889233342366895,0.119683607497467,0.326948136811807,0.118207133912846,0.058544898094872004,0.35,0.45,0.53,0.67,PL3
6741,Accessory,Datel,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,"Action Replay for Nintendo 3DS, DSI, DS Lite and DS - DSi Yellow",4,0.0,0.009032753040934,0.32584290308085,0.037716769982622,0.17271171736620802,0.51668285362414,0.35,0.45,0.53,0.67,PL3
6742,Accessory,Nintendo,0.001083250090271,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite Onyx Black,2,0.0,0.097787659867447,0.015489676398709998,0.24214813308373298,0.1385767406877,0.44181558889303496,0.35,0.45,0.53,0.67,PL2
6743,Console,Nintendo,0.001083250090271,Video Games,VIDEO_GAME_HARDWARE,Nintendo 2DS - Electric Blue,2,0.0,0.049978816200658,0.154008457379606,0.065648452711876,0.50699602680699,0.066762853520915,0.35,0.45,0.53,0.67,PL1
6744,Accessory,i-CON by ASD,0.00016658334721499998,Video Games,VIDEO_GAME_ACCESSORIES,Starter Kit - Black for 3DS,3,0.0,0.019701526004328,0.290992398177391,0.067680104035484,0.529384340065035,0.13961605257361903,0.35,0.45,0.53,0.67,PL1
6745,Accessory,dreamGEAR,0.00033325002777099996,Video Games,VIDEO_GAME_ACCESSORIES,dreamGEAR Nintendo 3DS 20-in-1 Essentials Kit (blue),1,0.0,0.030114950695051,0.315528132623907,0.033709132523618,0.10674007919737599,0.468220430593839,0.35,0.45,0.53,0.67,PL3
6746,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo DSi XL - Metallic Rose,1,0.0,0.29043589003604603,0.088788687415874,0.23433425648367498,0.340094050728188,0.521900938018465,0.35,0.45,0.53,0.67,PL3
6747,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS Cosmo Black - Nintendo 3DS,1,0.0,0.016983797155488,0.07301815616010901,0.025980316148992995,0.036903672804158995,0.050416020190645,0.35,0.45,0.53,0.67,PL1
6748,Accessory,Nyko,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,Nyko Power Pak+ for 3DS,1,0.0,0.168889306953266,0.18766387330385997,0.17739163599782798,0.13945646381809398,0.291874619442376,0.35,0.45,0.53,0.67,PL3
6749,Accessory,i-CON by ASD,0.00016658334721499998,Video Games,VIDEO_GAME_ACCESSORIES,Starter Kit - Aqua Blue for 3DS,3,0.0,0.004154044778493,0.16951998455205197,0.036135938489135,0.334206934485584,0.22808348593543398,0.35,0.45,0.53,0.67,PL3
6750,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS Pearl Pink - Nintendo 3DS,3,0.0,0.132831159062266,0.158805988301638,0.43620489472616597,0.288927757344586,0.08027394305482499,0.35,0.45,0.53,0.67,PL1
6751,Video Game,Nintendo,0.0016665834722149999,Video Games,VIDEO_GAME_HARDWARE,Nintendo 3DS XL Pink/White - Nintendo 3DS XL,4,0.0,0.03072843904912,0.074448861017416,0.315581359487648,0.5560528538950551,0.328664205621454,0.35,0.45,0.53,0.67,PL2
6752,Toy,GHH,0.00014991667916000001,Toy,TOYS_AND_GAMES,28 in 1 Blue Game Card Case Holder Cartridge Box for Nintendo 3DS Vedio Games,1,0.0,0.043160811004195,0.06122230042145,0.019847870528248,0.37802788823388106,0.436849493626093,0.58,0.51,0.51,0.7,PL2
6753,Video Game,Nintendo,0.0008332500694380001,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite - Metallic Rose,3,0.0,0.07244265692643201,0.26088063207886203,0.19494467308145497,0.644076524697655,0.35186091304944395,0.35,0.45,0.53,0.67,PL4
6754,Accessory,POWER A,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,Official 3DS XL Starter Kit - Blue,1,0.0,0.17809583162994397,0.248696378235925,0.06530304323489401,0.21480434241714197,0.098669571958578,0.35,0.45,0.53,0.67,PL1
6755,Accessory,Tomee,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,Tomee 3DS XL AC Charge Dock Station Base (Red) - Nintendo 3DS,2,0.0,0.08993197566724301,0.280902284852163,0.29722609179186893,0.41813979906241,0.281381559088966,0.35,0.45,0.53,0.67,PL1
6756,Video Game,Nintendo,0.001249916770826,Video Games,VIDEO_GAME_HARDWARE,Nintendo DSi - Matte Black,4,0.0,0.047927247261055995,0.3378663584943739,0.0030465345701290005,0.42249176258776794,0.29438462474081,0.35,0.45,0.53,0.67,PL4
6757,Accessory,dreamGEAR,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,dreamGEAR Nintendo 3DS Comfort Grip - Transparent Black,2,0.0,0.042222581994249,0.06114495760205001,0.147561980936314,0.129284188584906,0.23000047414022098,0.35,0.45,0.53,0.67,PL1
6758,Accessory,PDP,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,PDP DS Nerf Triple Armor - Yellow,3,0.0,0.015048338886723998,0.048550436314849,0.255648473732652,0.075619994793642,0.427789573487579,0.35,0.45,0.53,0.67,PL3
6759,Video Game,Nintendo,0.001166583430549,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Electric Blue,1,0.0,0.258202476648253,0.12428596831222301,0.43054939994153796,0.5824570865033599,0.22484640388065197,0.35,0.45,0.53,0.67,PL1
6760,Accessory,POWER A,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo Official Elite Transporter Case for 3DS,4,0.0,0.022972469302341,0.226901876801912,0.257067787951938,0.575287781312585,0.295156991835139,0.35,0.45,0.53,0.67,PL1
6761,Video Game,Nintendo,0.001333333444444,Video Games,CONSOLE_VIDEO_GAMES,Nintendo 3DS XL Handheld Console with Animal Crossing Game Pre-Installed,2,0.0,0.13730768055659,0.142191100082859,0.070450830818147,0.467603558688529,0.312609491870044,0.35,0.45,0.53,0.67,PL1
6762,Accessory,CTA Digital,8.32500069375006e-05,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS Hand Grip,4,0.0,0.038183873951541,0.00784126248563,0.399484669254267,0.07845276812612799,0.099562216878991,0.35,0.45,0.53,0.67,PL3
6763,Accessory,CTA Digital,2.7083335590278e-05,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS Screen Protector Kit,2,0.0,0.023125716255715,0.222725378564795,0.372017292974812,0.463898307848057,0.24890004005834,0.35,0.45,0.53,0.67,PL1
6764,Accessory,dreamGEAR,0.00033325002777099996,Video Games,VIDEO_GAME_ACCESSORIES,dreamGEAR Nintendo 3DS 20-in-1 Essentials Kit (black),1,0.0,0.012398615553518,0.08744269496458901,0.17090914719427802,0.00492555766679,0.37585439905713397,0.35,0.45,0.53,0.67,PL3
6765,Video Game,Nintendo,0.000249916687493,Video Games,CONSOLE_VIDEO_GAMES,Art Academy: Lessons for Everyone! - Nintendo 3DS,4,0.0,0.046322439471543006,0.20240101366422,0.375119876557585,0.264122636327345,0.060998886363533,0.35,0.45,0.53,0.67,PL1
6766,Video Game,HDE,0.000108250009021,Video Games,VIDEO_GAME_ACCESSORIES,HDE Hard Travel Case Cover for Nintendo DS & 3DS (Original & XL) Handheld Game Systems,3,0.0,0.070992441236627,0.275722190261112,0.243503728088031,0.33875825844068297,0.51992568241145,0.35,0.45,0.53,0.67,PL3
6767,Wireless Phone Accessory,EastVita,0.00012491667707599998,Wireless,WIRELESS_ACCESSORY,EastVita Green Aluminum Hard Metal Box Cover Case Protector For Nintendo 3DS XL LL,2,0.0,0.10806155772426199,0.124474213163611,0.325317362354606,0.175977022382295,0.22956207458950895,0.34,0.34,0.36,0.19,PL2
6768,Accessory,PDP,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,PDP 3DS NERF Armor - Green,3,0.0,0.056789340009231,0.17364531019304402,0.036131829612039,0.5046613224083549,0.22309831015845802,0.35,0.45,0.53,0.67,PL1
6769,Video Game,Nintendo,0.0016665834722149999,Video Games,VIDEO_GAME_HARDWARE,3DS XL-red/black (include 3DS XL+4G SDHC Memory Card) Red/Black,4,0.0,0.033316920188456,0.157047674670492,0.31553874381385,0.64819307822801,0.47038898292267894,0.35,0.45,0.53,0.67,PL2
6770,Accessory,Hyperkin,0.000158250013188,Video Games,VIDEO_GAME_ACCESSORIES,3DS Double Deca 20 in 1 Bundle Kit,1,0.0,0.02165701445745,0.24541231124137,0.20163957644650699,0.381521667912822,0.52023935957573,0.35,0.45,0.53,0.67,PL3
6771,Accessory,dreamGEAR,0.00033325002777099996,Video Games,VIDEO_GAME_ACCESSORIES,dreamGEAR Nintendo 3DS 20-in-1 Essentials Kit (red),1,0.0,0.048741497687316,0.10126339831014099,0.025538941561108995,0.636409873188405,0.20750664347625503,0.35,0.45,0.53,0.67,PL1
6772,Accessory,dreamGEAR,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS 13-In-1 Gamer Pack - Red,4,0.0,0.090772709033971,0.034539666251554,0.20138881079923998,0.5955307170769201,0.34647696134061,0.35,0.45,0.53,0.67,PL2
6773,Accessory,Hori,8.32500069375006e-05,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS Game Card Case 24 - Black,4,0.0,0.070104323459806,0.093328660288908,0.060849829589529995,0.31592891228657,0.09202155511214301,0.35,0.45,0.53,0.67,PL1
6774,Accessory,dreamGEAR,0.000208250017354,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS 13-In-1 Gamer Pack - Red,2,0.0,0.23384754431797,0.054767382260921,0.059685951773197,0.134493630262946,0.199794196515678,0.35,0.45,0.53,0.67,PL1
6775,Video Game,Nintendo,0.001333250111104,Video Games,VIDEO_GAME_HARDWARE,Nintendo DS Lite Gold with Legend of Zelda: Phantom Hourglass (NDS Bundle),2,0.0,0.041967781569301005,0.19563942708952103,0.376504196862394,0.43426798366940506,0.49112213957328604,0.35,0.45,0.53,0.67,PL2
6776,Accessory,Tomee,0.00012491667707599998,Video Games,VIDEO_GAME_ACCESSORIES,Tomee 3DS XL AC Charge Dock Station Base (Black) - Nintendo 3DS,1,0.0,0.354134449700979,0.0006123473983749999,0.061277361041069005,0.22205559334510602,0.41951183389587104,0.35,0.45,0.53,0.67,comp
6777,Video Game,Nintendo,0.0014165834513820003,Video Games,VIDEO_GAME_HARDWARE,Nintendo DSi XL Bronze,4,0.0,0.5426040362218321,0.256223075140077,0.3199511595317,0.635791292733025,0.10717615906185302,0.35,0.45,0.53,0.67,comp
6778,Wireless Phone Accessory,GoodsGood,0.00012491667707599998,Wireless,WIRELESS_ACCESSORY,Magenta Aluminum Hard Metal Box Cover Case Protector For Nintendo 3DS XL LL,3,0.0,0.11480514590896301,0.297970379214469,0.20707962427314103,0.08862707920593099,0.006154845938705,0.34,0.34,0.36,0.19,PL1
6779,Accessory,Nintendo,0.000108250009021,Video Games,VIDEO_GAME_ACCESSORIES,Link amiibo,3,0.0,0.131819823086975,0.061301980261688,0.3636791442692979,0.449955395119171,0.456973510050387,0.35,0.45,0.53,0.67,PL2
6780,Apparel,BR,0.00016625001385399998,Apparel,ACCESSORY,DEEP BLUE Nintendo 3DS Aluminum Metal Crystal Case Skin Protector Cover + Free Screen Protectors (Many Colors Available),1,0.0,0.087011142675334,0.363546695227062,0.21783074913650602,0.29596049839454,0.317652098597465,0.84,0.54,0.69,0.38,PL1
6781,Accessory,Nintendo,0.000249916687493,Video Games,VIDEO_GAME_ACCESSORIES,Nintendo 3DS Explorer Starter Kit,1,0.0,0.18488449936131499,0.19548760280544,0.39554429589261897,0.037385173942048995,0.070859618320139,0.35,0.45,0.53,0.67,PL1
6782,Video Game,Sony,0.0016665834722149999,Video Games,VIDEO_GAME_ACCESSORIES,Borderlands 2 - Limited Edition - PlayStation Vita Bundle,4,0.0,0.11775440609057199,0.014786238810186002,0.23446994477351601,0.078891863901033,0.385606897332685,0.35,0.45,0.53,0.67,PL3
6783,Video Game,Sony,0.0016665834722149999,Video Games,VIDEO_GAME_HARDWARE,PlayStation Vita - Wifi,2,0.0,0.09354766740754598,0.12323835229463499,0.012791365546284,0.417624775699222,0.355179430571396,0.35,0.45,0.53,0.67,PL2
6784,Video Game,Sony,0.0014165834513820003,Video Games,VIDEO_GAME_ACCESSORIES,Sony Computer Entertainment PlayStation Vita Wi-Fi - Factory Recertified,2,0.0,0.03015053639461,0.163018116617242,0.21724618965025,0.310438132969671,0.29884090378579603,0.35,0.45,0.53,0.67,PL1
6785,Video Game,Sony,0.002499916874993,Video Games,VIDEO_GAME_HARDWARE,PlayStation Vita 3G/Wi-Fi Bundle,3,0.0,0.109327751808759,0.15798301237511098,0.044091768053853,0.5639557884524301,0.31870903368689896,0.35,0.45,0.53,0.67,PL4
6786,Video Game,Sony,0.000666583388882,Video Games,CONSOLE_VIDEO_GAMES,PlayStation TV,2,0.0,0.084511325962536,0.18774103099046802,0.13489191540529802,0.005679755308981,0.014118195429708,0.35,0.45,0.53,0.67,PL1
6787,Video Game,Sony,0.002166333513861,Video Games,VIDEO_GAME_HARDWARE,PlayStation Vita -  Walking Dead Bundle,4,0.9074,0.023005930208294997,0.030634012809242998,0.14578070907401197,0.365483067875057,0.282724512169148,0.35,0.45,0.53,0.67,gov
6788,Video Game,Sony,0.001083250090271,Video Games,VIDEO_GAME_HARDWARE,PlayStation Portable 3000 Core Pack System - Piano Black,4,0.0,0.029678076350378998,0.21331878265794102,0.054880252402812,0.64154210614463,0.24740609063638397,0.35,0.45,0.53,0.67,PL4
6789,Accessory,CTA Digital,0.000108250009021,Video Games,VIDEO_GAME_ACCESSORIES,CTA Digital PS Vita Hand Grip,4,0.0,0.06642851512287,0.25351657631623803,0.136292300538054,0.58221399552065,0.075774337859502,0.35,0.45,0.53,0.67,PL1
6790,Accessory,Sony,0.00033325002777099996,Video Games,VIDEO_GAME_ACCESSORIES,PlayStation Vita Starter Kit with Memory Card,2,0.0,0.13169800597488002,0.23854797614003098,0.199789388256405,0.61358743702584,0.062710901405897,0.35,0.45,0.53,0.67,PL1
6791,Accessory,Sony,0.00016658334721499998,Video Games,VIDEO_GAME_ACCESSORIES,PlayStation Vita In-ear Headset,3,0.0,0.059292132937269995,0.254467052290254,0.44064844461020497,0.195804896650162,0.1233785500794,0.35,0.45,0.53,0.67,PL3
6792,Accessory,CTA Digital,8.32500069375006e-05,Video Games,VIDEO_GAME_ACCESSORIES,CTA Digital PS Vita Travel EVA Protective Case,4,0.0,0.169340571158504,0.27447248839105104,0.19446482069110996,0.474913337751624,0.367808703070395,0.35,0.45,0.53,0.67,PL4
